,merchant_category_code_cat,merchant_category_code_previoustransaction_cat,zipcode_cat,zipcode_previoustransaction_cat,transaction_value_cat,transaction_value_previoustransaction_cat,pos_entry,creditcard_limit_cat,brand_visa_mastercard_cat,type_of_creditcard_cat,fraudscore_cat,type_person_cat,trans_nacional_cat,numb_of_installments_cat,transactionspeed_cat,dif_fraudscore_cat,transaction_limit_cat,TARGET
14669,6.0,6.0,2.0,2.0,5.0,9.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,2.0,0.0,0
14670,22.0,0.0,9.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14671,8.0,22.0,9.0,9.0,4.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14672,6.0,22.0,2.0,2.0,5.0,2.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,5.0,0.0,0
14673,15.0,0.0,2.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14674,22.0,15.0,2.0,2.0,4.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14675,9.0,6.0,3.0,1.0,4.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
14676,9.0,9.0,3.0,3.0,6.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14677,9.0,9.0,1.0,3.0,4.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14678,22.0,9.0,1.0,1.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14679,8.0,22.0,1.0,1.0,3.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14680,6.0,8.0,1.0,1.0,8.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14681,15.0,6.0,4.0,1.0,3.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14682,13.0,15.0,5.0,4.0,3.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
14683,9.0,13.0,1.0,5.0,8.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14684,9.0,9.0,1.0,1.0,7.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14685,6.0,0.0,3.0,0.0,2.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14686,11.0,6.0,4.0,3.0,8.0,2.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14687,22.0,11.0,0.0,4.0,1.0,8.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14688,22.0,22.0,0.0,0.0,1.0,1.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14689,11.0,22.0,4.0,0.0,5.0,1.0,1.0,9.0,1.0,3.0,2.0,1.0,0.0,1.0,5.0,5.0,0.0,0
14690,13.0,11.0,2.0,4.0,5.0,5.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14691,13.0,13.0,2.0,2.0,7.0,5.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14692,9.0,0.0,2.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14693,12.0,9.0,4.0,2.0,5.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14694,13.0,12.0,2.0,4.0,7.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14695,13.0,0.0,1.0,0.0,6.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14696,3.0,13.0,4.0,1.0,6.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14697,9.0,3.0,4.0,4.0,6.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14698,22.0,0.0,3.0,0.0,4.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14699,9.0,0.0,2.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14700,7.0,9.0,2.0,2.0,5.0,8.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14701,6.0,6.0,1.0,1.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14702,6.0,6.0,1.0,1.0,5.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
14703,6.0,0.0,1.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14704,6.0,6.0,1.0,1.0,3.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14705,6.0,6.0,1.0,1.0,8.0,3.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14706,6.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14707,13.0,6.0,1.0,5.0,8.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14708,22.0,13.0,5.0,1.0,7.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0
14709,6.0,22.0,5.0,5.0,8.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14710,6.0,0.0,2.0,0.0,6.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14711,17.0,6.0,2.0,2.0,7.0,6.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,7.0,3.0,0.0,0
14712,15.0,0.0,2.0,0.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14713,7.0,0.0,9.0,0.0,5.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14714,7.0,7.0,9.0,9.0,5.0,5.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14715,1.0,0.0,1.0,0.0,4.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14716,13.0,1.0,1.0,1.0,7.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14717,1.0,6.0,5.0,1.0,4.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14718,8.0,1.0,5.0,5.0,5.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0
14719,8.0,0.0,2.0,0.0,4.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14720,13.0,15.0,1.0,2.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14721,22.0,0.0,1.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14722,22.0,22.0,1.0,1.0,5.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14723,22.0,22.0,1.0,1.0,5.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14724,22.0,0.0,4.0,0.0,3.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14725,13.0,22.0,4.0,4.0,4.0,3.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14726,3.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14727,7.0,0.0,4.0,0.0,8.0,1.0,8.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14728,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,6.0,1.0,0.0,1.0,2.0,5.0,0.0,0
14729,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,3.0,4.0,0.0,0
14730,6.0,7.0,6.0,4.0,8.0,8.0,2.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14731,7.0,6.0,4.0,6.0,8.0,4.0,8.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14732,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,5.0,1.0,0.0,2.0,2.0,4.0,0.0,0
14733,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,6.0,1.0,0.0,1.0,5.0,5.0,0.0,0
14734,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,6.0,1.0,0.0,2.0,2.0,1.0,0.0,0
14735,9.0,7.0,6.0,4.0,7.0,8.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,6.0,1.0,0.0,0
14736,7.0,9.0,4.0,6.0,8.0,7.0,8.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,7.0,5.0,0.0,0
14737,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,5.0,1.0,0.0,0
14738,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,2.0,5.0,0.0,1
14739,18.0,7.0,6.0,4.0,9.0,8.0,2.0,9.0,1.0,3.0,6.0,1.0,0.0,2.0,5.0,5.0,0.0,0
14740,9.0,18.0,6.0,6.0,4.0,9.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14741,7.0,7.0,4.0,4.0,8.0,8.0,8.0,9.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0
14742,8.0,7.0,6.0,4.0,7.0,8.0,2.0,9.0,1.0,3.0,7.0,1.0,0.0,2.0,4.0,5.0,0.0,0
14743,12.0,9.0,6.0,6.0,6.0,9.0,2.0,9.0,1.0,3.0,4.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14744,15.0,0.0,3.0,0.0,2.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14745,6.0,8.0,3.0,3.0,9.0,9.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14746,6.0,6.0,3.0,3.0,8.0,9.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14747,13.0,6.0,3.0,3.0,6.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
14748,22.0,0.0,6.0,0.0,4.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14749,9.0,0.0,5.0,0.0,4.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14750,6.0,0.0,1.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14751,9.0,6.0,1.0,1.0,5.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
14752,15.0,0.0,2.0,0.0,6.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14753,6.0,15.0,2.0,2.0,8.0,6.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14754,7.0,0.0,2.0,0.0,4.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14755,7.0,7.0,2.0,2.0,4.0,4.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14756,18.0,0.0,2.0,0.0,7.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14757,15.0,6.0,2.0,2.0,4.0,7.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14758,22.0,15.0,1.0,2.0,3.0,4.0,1.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,4.0,0.0,0
14759,7.0,22.0,4.0,1.0,9.0,3.0,1.0,6.0,1.0,3.0,7.0,1.0,0.0,3.0,4.0,5.0,3.0,0
14760,22.0,0.0,6.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14761,9.0,0.0,3.0,0.0,6.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14762,13.0,0.0,3.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14763,22.0,0.0,1.0,0.0,1.0,1.0,2.0,9.0,1.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14764,22.0,22.0,1.0,1.0,9.0,1.0,2.0,9.0,1.0,3.0,5.0,1.0,0.0,1.0,2.0,5.0,0.0,0
14765,6.0,0.0,8.0,0.0,2.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14766,13.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14767,19.0,13.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,0.0,0
14768,15.0,0.0,3.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14769,3.0,15.0,7.0,6.0,1.0,8.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14770,9.0,3.0,0.0,7.0,1.0,1.0,9.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14771,8.0,15.0,0.0,0.0,1.0,1.0,9.0,9.0,1.0,3.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14772,0.0,0.0,0.0,0.0,7.0,1.0,1.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14773,6.0,0.0,7.0,0.0,7.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14774,6.0,6.0,7.0,7.0,1.0,7.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
14775,6.0,6.0,7.0,7.0,5.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14776,6.0,6.0,7.0,7.0,4.0,5.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14777,13.0,0.0,7.0,0.0,5.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14778,6.0,13.0,7.0,7.0,2.0,5.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14779,22.0,0.0,5.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14780,6.0,0.0,8.0,0.0,2.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14781,6.0,6.0,8.0,8.0,4.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14782,6.0,6.0,8.0,8.0,8.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14783,15.0,6.0,8.0,8.0,1.0,8.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
14784,6.0,15.0,8.0,8.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14785,7.0,6.0,9.0,1.0,4.0,2.0,1.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,5.0,0.0,0
14786,6.0,7.0,1.0,9.0,2.0,4.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14787,6.0,6.0,1.0,1.0,3.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0
14788,6.0,6.0,1.0,1.0,4.0,3.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14789,13.0,0.0,5.0,0.0,4.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14790,15.0,6.0,5.0,5.0,1.0,8.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14791,6.0,0.0,2.0,0.0,4.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14792,22.0,6.0,2.0,2.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14793,22.0,22.0,1.0,2.0,4.0,2.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14794,13.0,6.0,2.0,2.0,1.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14795,13.0,13.0,2.0,2.0,1.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
14796,7.0,0.0,2.0,0.0,5.0,1.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14797,8.0,0.0,5.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14798,8.0,15.0,5.0,4.0,6.0,9.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
14799,6.0,0.0,3.0,0.0,8.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14800,9.0,22.0,3.0,3.0,8.0,6.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14801,9.0,9.0,3.0,3.0,5.0,8.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14802,6.0,9.0,3.0,3.0,4.0,5.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14803,9.0,6.0,3.0,3.0,5.0,4.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
14804,6.0,0.0,1.0,0.0,2.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14805,15.0,6.0,1.0,1.0,1.0,2.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14806,6.0,15.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14807,6.0,6.0,1.0,1.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14808,18.0,0.0,1.0,0.0,9.0,1.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0
14809,6.0,0.0,1.0,0.0,8.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14810,8.0,0.0,2.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14811,4.0,6.0,5.0,5.0,9.0,9.0,2.0,9.0,1.0,3.0,2.0,1.0,0.0,2.0,4.0,5.0,0.0,0
14812,1.0,0.0,2.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14813,6.0,0.0,7.0,0.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14814,15.0,0.0,7.0,0.0,6.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14815,6.0,0.0,2.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14816,9.0,0.0,3.0,0.0,9.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14817,22.0,9.0,5.0,5.0,7.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0
14818,9.0,0.0,1.0,0.0,5.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14819,6.0,9.0,1.0,1.0,1.0,5.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
14820,6.0,6.0,1.0,1.0,9.0,4.0,2.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0
14821,4.0,6.0,2.0,1.0,3.0,9.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14822,9.0,4.0,2.0,2.0,2.0,3.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
14823,9.0,9.0,2.0,2.0,2.0,2.0,2.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14824,6.0,9.0,1.0,2.0,5.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
14825,4.0,13.0,5.0,5.0,9.0,2.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,7.0,3.0,0.0,0
14826,13.0,22.0,5.0,5.0,5.0,6.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14827,22.0,13.0,5.0,5.0,7.0,5.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
14828,6.0,22.0,5.0,5.0,7.0,7.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14829,6.0,0.0,1.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14830,13.0,0.0,7.0,0.0,4.0,1.0,2.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14831,13.0,0.0,5.0,0.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14832,6.0,13.0,5.0,5.0,6.0,5.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14833,13.0,13.0,1.0,1.0,5.0,5.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14834,6.0,13.0,1.0,1.0,7.0,5.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
14835,15.0,0.0,5.0,0.0,6.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
14836,6.0,0.0,6.0,0.0,7.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14837,6.0,6.0,6.0,6.0,6.0,7.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0
14838,16.0,0.0,2.0,0.0,5.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14839,8.0,0.0,3.0,0.0,5.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14840,15.0,8.0,3.0,3.0,3.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0
14841,22.0,0.0,3.0,0.0,4.0,1.0,1.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14842,9.0,22.0,1.0,3.0,6.0,4.0,2.0,9.0,1.0,3.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14843,8.0,9.0,1.0,1.0,5.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0
14844,22.0,8.0,3.0,1.0,4.0,5.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0
14845,22.0,22.0,3.0,3.0,4.0,4.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
14846,9.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14847,13.0,15.0,2.0,2.0,4.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
14848,22.0,5.0,1.0,1.0,7.0,9.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,2.0,3.0,4.0,0.0,0
14849,8.0,22.0,1.0,1.0,6.0,7.0,2.0,7.0,1.0,3.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0
14850,13.0,0.0,2.0,0.0,8.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14851,22.0,0.0,7.0,0.0,7.0,1.0,2.0,7.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14852,6.0,0.0,5.0,0.0,8.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14853,6.0,15.0,3.0,3.0,2.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0
14854,8.0,0.0,3.0,0.0,1.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14855,6.0,0.0,3.0,0.0,6.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14856,4.0,0.0,3.0,0.0,6.0,1.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
14857,13.0,4.0,3.0,3.0,1.0,6.0,2.0,9.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0
